A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16368.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380801||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16370.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380802||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16388.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380803||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16398.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380804||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16401.17|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380805||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16420.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380806||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16435.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380807||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16440.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380808||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16468.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380809||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16475.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380810||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16505.29|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380811||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16509.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380812||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16520.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380813||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16534.67|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380814||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16538.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380815||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16540.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380816||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16542.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380817||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16545.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380818||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16550.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380819||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16560.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380820||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16563.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380821||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16566.40|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380822||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16571.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380823||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16587.86|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380824||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16600.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380825||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16605.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380826||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16637.36|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380827||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16668.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380828||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16678.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380829||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16687.86|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380830||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16720.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380831||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16728.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380832||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16743.46|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380833||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16775.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380834||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16805.29|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380835||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16875.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380836||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16885.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380837||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16890.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380838||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16920.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380839||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16933.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380840||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16940.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380841||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16947.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380842||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16958.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380843||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||16975.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380844||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17009.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380845||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17013.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380846||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17040.05|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380847||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17077.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380848||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17086.36|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380849||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17090.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380850||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17095.83|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380851||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17115.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380852||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17143.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380853||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17200.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380854||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17205.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380855||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17208.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380856||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17213.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380857||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17217.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380858||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17223.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380859||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17243.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380860||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17245.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380861||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17268.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380862||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17270.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380863||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17273.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380864||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17300.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380865||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17303.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380866||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17318.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380867||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17320.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380868||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17331.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380869||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17348.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380870||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17353.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380871||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17358.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380872||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17369.52|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380873||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17380.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380874||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17395.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380875||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17403.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380876||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17408.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380877||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17455.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380878||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17463.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380879||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17465.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380880||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|06/17/2020|USD|||17465.00|||||||||||||||||JUN-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep Jun/17/2020|Treasury Cash Sweep Jun/17/2020|||||Home Office Fact Fund Oracle|20200617213650380881||||||||||||||||||||
